simulation,opt_N,opt_f,opt_t,opt_x,opt_g1,opt_g2,opt_g3,n_feasible
5878,11000.0,50.0,7.0,0.0,2503404.7314777058,0.6053302326029467,0.9400911098976067,12204
5879,11000.0,50.0,9.0,0.30000000000000004,2643665.0608783592,0.6001120499356754,0.9672052194285587,11112
5880,11000.0,50.0,10.0,0.30000000000000004,2841630.441252165,0.6001628615392518,0.9664024750803363,10943
5881,11000.0,50.0,9.0,0.0,2664401.9904523357,0.6061657575092906,0.9476254374940726,11124
5882,11000.0,50.0,9.0,0.30000000000000004,2164694.7071314314,0.6001208357550849,0.9676118858683734,11264
5883,12000.0,50.0,13.0,0.6000000000000001,2486592.551931695,0.6001212821554882,0.9853579800415695,10380
5884,11000.0,50.0,10.0,0.0,1989865.2675108146,0.6191285727748261,0.9435749150139944,10854
5885,11000.0,50.0,8.0,0.30000000000000004,2484870.5939226937,0.6001052467889533,0.9677119459054294,11613
5886,11000.0,45.0,10.0,0.5,2617722.718212258,0.6000401258777719,0.9769447851689951,11214
5887,11000.0,50.0,12.0,0.0,2740067.342084054,0.6193668901889401,0.9471243177523977,10224
5888,11000.0,50.0,12.0,0.30000000000000004,2841262.4677109565,0.6001371681162426,0.9662408972759252,10438
5889,11000.0,50.0,8.0,0.30000000000000004,2097082.277465674,0.6001389925793137,0.968607264299724,11863
5890,11000.0,50.0,7.0,0.0,2629592.173613192,0.6048619977422492,0.9505685807232681,11464
5891,11000.0,50.0,10.0,0.0,2457994.5477959667,0.6139099581320158,0.9480875440962814,10584
5892,11000.0,50.0,5.0,0.0,2048801.147789108,0.6064726236486995,0.9453511539981042,12474
5893,11000.0,50.0,11.0,0.30000000000000004,2074219.1689821905,0.6001587888542745,0.9661568805066931,10689
5894,11000.0,50.0,7.0,0.0,2723901.330742678,0.6063930448775685,0.9425672183264827,12384
5895,11000.0,50.0,11.0,0.0,3051839.8131672842,0.600014549244706,0.9458559344505721,10862
5896,11000.0,50.0,8.0,0.0,2627927.182319482,0.616074658515983,0.9407009512900294,11574
5897,11000.0,50.0,5.0,0.0,2858200.7571464553,0.6120550964465887,0.9437575913590738,12644
5898,11000.0,50.0,11.0,0.30000000000000004,3026468.9296839302,0.6001453152035294,0.9647950075733369,10611
5899,11000.0,50.0,6.0,0.0,2122851.584653997,0.6196999042405791,0.9460401709177554,13014
5900,11000.0,45.0,6.0,0.6000000000000001,2173613.1646252763,0.6000694891667986,0.9815253193635557,13134
5901,11000.0,50.0,11.0,0.30000000000000004,3098763.4186528386,0.600144043549125,0.9646617265029195,10779
5902,11000.0,50.0,11.0,0.30000000000000004,2145606.3386496445,0.600170333104304,0.9669020742584278,10771
5903,11000.0,50.0,8.0,0.30000000000000004,2639192.9080848317,0.6001091559421128,0.9679431334501363,11866
5904,11000.0,50.0,10.0,0.0,2643884.641080482,0.6020828450802111,0.9500422121682705,11106
5905,11000.0,50.0,4.0,0.0,2518936.225066332,0.6021082629266743,0.9430832180486789,13284
5906,11000.0,50.0,15.0,0.30000000000000004,2282772.2654230334,0.6001875598028596,0.9654576105475685,10098
5907,11000.0,50.0,13.0,0.30000000000000004,2883878.873138521,0.6001878085164956,0.9652645179985324,10355
5908,11000.0,50.0,10.0,0.0,2476586.1833928665,0.6166660769805072,0.9430181186587782,10894
5909,11000.0,50.0,6.0,0.0,2195671.2973835915,0.6139562817588429,0.9432216221381388,12504
5910,11000.0,50.0,12.0,0.30000000000000004,3109092.4488902297,0.6001780148432724,0.9646365824164842,10444
5911,11000.0,50.0,5.0,0.0,2211357.659930189,0.61953298965015,0.9455668606029911,12744
5912,11000.0,50.0,6.0,0.0,2491532.0272797206,0.6046995970588869,0.9439614575245541,12204
5913,11000.0,50.0,9.0,0.30000000000000004,2654830.029406537,0.6001552587776458,0.9666528981629661,11278
5914,11000.0,50.0,15.0,0.30000000000000004,2606453.8602437424,0.6001625145578755,0.9646131625562957,10098
5915,11000.0,50.0,8.0,0.30000000000000004,3028455.7741522333,0.6001149885099817,0.9682478877496534,11359
5916,11000.0,50.0,13.0,0.30000000000000004,2569610.4768768447,0.6001617015402227,0.9662250086510531,10265
5917,11000.0,50.0,11.0,0.30000000000000004,2385594.8830112224,0.6001761580413458,0.9664691226009858,10689
5918,11000.0,50.0,11.0,0.30000000000000004,2768672.5706283897,0.6001415122982402,0.9671328990105885,10770
5919,11000.0,50.0,13.0,0.0,2179995.4797240705,0.6117918407809069,0.9493567973307006,9864
5920,11000.0,50.0,13.0,0.30000000000000004,2542093.9790300904,0.6001767350020576,0.9655221170717093,10355
5921,12000.0,50.0,13.0,0.30000000000000004,2411867.5852162526,0.600042424838902,0.9660049326331345,10407
5922,11000.0,50.0,12.0,0.30000000000000004,3056578.525017484,0.6001434992548469,0.9661175969534562,10437
5923,11000.0,50.0,13.0,0.30000000000000004,2265485.2505187094,0.6001375422253323,0.9669746766114055,10350
5924,11000.0,50.0,9.0,0.0,2714109.707404495,0.601466748315636,0.9497643709352386,11445
5925,11000.0,50.0,7.0,0.30000000000000004,2455892.1476968275,0.600127118389248,0.9685651415185186,11864
5926,11000.0,50.0,12.0,0.0,3010187.9437531875,0.6013941519321822,0.9458257652487628,10694
5927,11000.0,50.0,5.0,0.0,2252768.790240299,0.6032567709054102,0.9418485029793462,12984
5928,11000.0,50.0,4.0,0.0,2554104.633900777,0.6115496887102847,0.9462589381724288,13284
5929,11000.0,50.0,15.0,0.30000000000000004,2886114.6883202503,0.6002001108636092,0.9640555183183305,10102
5930,11000.0,50.0,12.0,0.0,2936292.080194817,0.6089363173529028,0.9459619836779287,10044
5931,11000.0,50.0,14.0,0.30000000000000004,2334344.261997468,0.6001999553507753,0.9661439797638206,10182
5932,11000.0,50.0,6.0,0.0,2792811.085048365,0.6117305393033533,0.9506878722234595,12494
5933,11000.0,50.0,12.0,0.30000000000000004,3014847.001745327,0.600161271879827,0.9651657997219166,10524
5934,11000.0,50.0,10.0,0.30000000000000004,2773811.2625557403,0.6001413274949123,0.9656537909613608,10983
5935,11000.0,50.0,12.0,0.0,2882516.7358060405,0.6014391422054557,0.9463055558155756,10607
5936,11000.0,50.0,9.0,0.30000000000000004,2777590.988794241,0.6001159352671412,0.9674575703107086,11258
5937,11000.0,50.0,7.0,0.0,2128689.54120485,0.6018242226217339,0.9453793441684023,12034
5938,11000.0,50.0,3.0,0.0,2055245.8861884181,0.6051382464332666,0.9454803191475536,13914
5939,11000.0,50.0,6.0,0.0,2429992.3404243556,0.6163377988243424,0.9450576996560368,12204
5940,11000.0,45.0,10.0,0.0,2884833.333352365,0.600947236840524,0.9457251312440069,11304
5941,11000.0,50.0,8.0,0.1,2867232.74857187,0.6000926800367279,0.9567372876887046,11938
5942,11000.0,45.0,7.0,0.2,2347827.9695727886,0.6000185382870341,0.9622891444904201,12684
5943,11000.0,50.0,11.0,0.30000000000000004,2533563.7425343227,0.6001344621805038,0.9664667571384499,10708
5944,11000.0,50.0,14.0,0.30000000000000004,2767249.519249918,0.6001772101512322,0.9635256888190035,10189
5945,11000.0,50.0,15.0,0.30000000000000004,2390999.4117225828,0.6001713797229777,0.9626381566043026,10102
5946,11000.0,50.0,8.0,0.30000000000000004,2952324.2649760107,0.6001205651286653,0.9671311849441567,11571
5947,11000.0,50.0,12.0,0.4,2376528.348898009,0.60006838257494,0.9726022689497724,10194
5948,11000.0,50.0,10.0,0.30000000000000004,2457705.049004768,0.6001369620240049,0.9678656571882998,10854
5949,11000.0,50.0,11.0,0.30000000000000004,2690286.810528691,0.600133958082316,0.9672319583126031,10686
5950,11000.0,45.0,7.0,0.0,2093521.3643325563,0.6051046262433334,0.9451710960359248,12834
5951,11000.0,45.0,7.0,0.0,2737742.4689293504,0.6036545675392462,0.9415603349035584,13014
5952,11000.0,50.0,6.0,0.0,2679815.786987192,0.6155764894158793,0.9498116030718758,12474
5953,11000.0,50.0,10.0,0.30000000000000004,2030990.9498086553,0.6001413924511967,0.9683111288645414,10851
5954,11000.0,50.0,14.0,0.30000000000000004,2810686.2723831246,0.6001728132612261,0.9648781226125466,10185
5955,11000.0,50.0,6.0,0.0,2580995.500751856,0.6113933196994005,0.9466073595411277,12474
5956,11000.0,50.0,9.0,0.0,2311910.9960965943,0.6076953715249785,0.9459346472125907,10944
5957,11000.0,50.0,13.0,0.30000000000000004,3111519.350338997,0.6001785981532904,0.9630058040894899,10328
5958,11000.0,50.0,7.0,0.0,2977518.340770074,0.6006187493832305,0.945009961714851,11754
5959,11000.0,50.0,7.0,0.30000000000000004,2302845.638380778,0.6001088820835805,0.9687703416190416,11778
5960,11000.0,50.0,11.0,0.30000000000000004,2483755.7852727836,0.6001379665270071,0.9671541322811598,10602
5961,11000.0,50.0,6.0,0.0,2574581.714354287,0.6088072334401152,0.9404887450430575,12204
5962,11000.0,50.0,3.0,0.0,2581295.3215705976,0.6052820036012463,0.9450855828382337,14314
5963,11000.0,50.0,3.0,0.0,2850035.6040525027,0.6018295187668969,0.9451080797048832,13524
5964,11000.0,50.0,4.0,0.0,1867860.2558717895,0.6127834300023851,0.9433083435190891,13644
5965,11000.0,50.0,4.0,0.0,2183443.9457683647,0.6074478924159159,0.9455681077889163,13284
5966,11000.0,50.0,13.0,0.30000000000000004,2062018.3320217319,0.6001948023587999,0.966487137675899,10350
5967,11000.0,50.0,7.0,0.0,2783802.1739803995,0.6001700396397754,0.9490858334955647,11754
5968,11000.0,50.0,9.0,0.0,2336309.6925231605,0.6030399880785995,0.9486051099393366,11304
5969,11000.0,50.0,9.0,0.0,2131277.6661022194,0.6148260484959571,0.9445140462651312,11394
5970,11000.0,50.0,11.0,0.0,2082891.289868381,0.6005161870972237,0.9499789845574333,10854
5971,11000.0,50.0,12.0,0.30000000000000004,2900221.64604413,0.6001486041906732,0.965510424578972,10523
5972,11000.0,50.0,13.0,0.30000000000000004,2417017.314035707,0.6001808758643445,0.9651747213062429,10354
5973,11000.0,45.0,8.0,0.0,2883299.9568184447,0.601092872675073,0.9514749614312562,12114
5974,11000.0,45.0,7.0,0.0,2651057.0163674653,0.6006979050338677,0.9444258904642394,12904
5975,11000.0,50.0,11.0,0.30000000000000004,2754965.2886055643,0.6001596876057103,0.96541018264404,10779
5976,11000.0,50.0,8.0,0.0,2064538.2130166928,0.6044070195090434,0.9482434884317275,11484
5977,11000.0,50.0,5.0,0.0,2506070.7513600327,0.6075091851604146,0.944962501138348,12474
5978,11000.0,50.0,7.0,0.0,2942908.9949148744,0.6039068713732532,0.9478899240122349,12204
5979,11000.0,50.0,7.0,0.0,2466188.3856719336,0.6145105915522081,0.9511327048177941,12204
5980,11000.0,50.0,10.0,0.2,2698437.6496224306,0.600100689236087,0.9607349425093449,11174
5981,11000.0,50.0,12.0,0.0,2181693.008326782,0.6011221189601749,0.9495507239884151,10600
5982,11000.0,50.0,8.0,0.0,2027937.2403210592,0.6122051528154193,0.9418416878104973,11534
5983,11000.0,50.0,7.0,0.0,2456284.157027407,0.607007820949284,0.9509059107070958,11934
5984,11000.0,50.0,5.0,0.0,2762328.665669719,0.6008905551455028,0.9423362539727366,12744
5985,11000.0,50.0,5.0,0.0,2513633.2166255894,0.6005566030343281,0.9504288940818622,12744
5986,11000.0,50.0,12.0,0.30000000000000004,2387821.243733993,0.6001689529523342,0.9666092330320984,10478
5987,11000.0,50.0,11.0,0.30000000000000004,2655613.838202724,0.6001783788119848,0.9670371464881724,10685
5988,11000.0,50.0,4.0,0.0,2625934.782889584,0.6006374413677265,0.9440603550936386,13554
5989,11000.0,50.0,10.0,0.30000000000000004,2369970.803103543,0.6001345710212299,0.9678890625582582,10854
5990,11000.0,50.0,15.0,0.30000000000000004,2274589.4797724867,0.6001981540939006,0.9647791842323968,10099
5991,12000.0,50.0,9.0,0.7000000000000001,2414877.4889695626,0.6001339777389911,0.9920635707267405,11408
5992,11000.0,50.0,12.0,0.30000000000000004,2764060.4858569102,0.6001626616364231,0.9659370251844227,10435
5993,11000.0,50.0,6.0,0.30000000000000004,2346932.0552356085,0.6001149771376326,0.9687661408350664,12200
5994,11000.0,50.0,9.0,0.0,2350740.9381280593,0.6208795685808912,0.9436224345766615,11664
5995,11000.0,50.0,5.0,0.0,2742815.5362639246,0.6071063294326,0.9501476453631076,12914
5996,11000.0,50.0,8.0,0.0,2169493.301132485,0.6159871639697919,0.948095092321779,11724
5997,11000.0,45.0,10.0,0.0,2896933.1874691825,0.6047396543153993,0.9431392808351001,11304
5998,11000.0,50.0,10.0,0.0,2138744.268471826,0.6005161575911351,0.9487296241063125,10943
5999,11000.0,50.0,3.0,0.0,2552857.045673281,0.6034325200722432,0.9442893452193803,13914
6000,11000.0,50.0,11.0,0.0,2203040.71819792,0.6004635432719626,0.9498991743738776,10854
6001,11000.0,50.0,12.0,0.30000000000000004,2992003.9657025826,0.6001808270372897,0.9652122957422411,10475
6002,11000.0,50.0,9.0,0.30000000000000004,3067158.7741704145,0.600148050610287,0.966459156753479,11535
6003,11000.0,50.0,12.0,0.30000000000000004,2653435.5168972947,0.6001582010704176,0.9660972895820588,10437
6004,11000.0,50.0,6.0,0.0,2451379.478158813,0.6083237876305347,0.9431286005577453,12204
6005,11000.0,50.0,14.0,0.30000000000000004,2868318.700453137,0.6001605696072545,0.96413737326049,10190
6006,11000.0,50.0,13.0,0.0,2229432.3500289307,0.6024208402740047,0.9466130053737054,10437
6007,11000.0,50.0,12.0,0.30000000000000004,2582665.176216952,0.6001759913866112,0.9668378093111109,10434
6008,11000.0,50.0,9.0,0.0,2709437.444977326,0.6035833856864568,0.941697044879034,11214
6009,11000.0,50.0,8.0,0.0,2570646.0839878097,0.6116277797154018,0.9468710921015674,11924
6010,11000.0,50.0,10.0,0.30000000000000004,2717803.6389215337,0.6001625663454524,0.9675647811424585,10855
6011,11000.0,50.0,6.0,0.0,2585688.946649638,0.6120949506290128,0.9494324504425448,12204
6012,11000.0,50.0,7.0,0.0,2043580.6077820072,0.6159505298182757,0.9519174718727117,11804
6013,11000.0,50.0,6.0,0.0,2370585.0514658224,0.6067996378827679,0.9508553537621491,12474
6014,11000.0,50.0,5.0,0.0,2899288.0963824703,0.6130753503883195,0.9479782864197133,12924
6015,11000.0,50.0,10.0,0.30000000000000004,2279906.7265316667,0.6001571001958685,0.9673569967852997,10857
6016,11000.0,50.0,4.0,0.0,2303215.476968061,0.6067132930272344,0.9439660962685946,13644
6017,11000.0,50.0,10.0,0.0,3005615.498084099,0.6005942605897472,0.9459922566763541,10764
6018,11000.0,50.0,8.0,0.30000000000000004,2934222.897302661,0.6001030556629481,0.9683152404649432,11445
6019,11000.0,50.0,4.0,0.0,2183656.8829916343,0.6015018945990815,0.9487903320245507,13374
6020,11000.0,50.0,9.0,0.0,2166423.4186525466,0.6146560781908856,0.946059131390941,11514
6021,11000.0,50.0,13.0,0.0,2260481.526432843,0.6006125734336838,0.9492741398790197,10432
6022,11000.0,50.0,7.0,0.6000000000000001,2759522.6826159875,0.6002100857864883,0.9841522608780672,11694
6023,11000.0,50.0,10.0,0.30000000000000004,2238451.840945281,0.6001698532892299,0.9677772789327402,11049
6024,11000.0,50.0,7.0,0.0,2030074.8451308683,0.6060702420082162,0.9488438871248989,11934
6025,11000.0,50.0,7.0,0.30000000000000004,2131372.937792209,0.600123173705789,0.9687161723785426,11947
6026,10000.0,50.0,9.0,0.0,2005843.8988411878,0.6229274684692986,0.9390189369650803,11574
6027,11000.0,50.0,10.0,0.30000000000000004,2856184.780166552,0.6001185146732694,0.9664930236940125,10859
6028,11000.0,50.0,13.0,0.0,2302250.706530802,0.6006136736991845,0.9488267529446027,10434
6029,11000.0,50.0,15.0,0.30000000000000004,3145099.6994958567,0.6001726263766065,0.9626124935217593,10106
6030,11000.0,50.0,15.0,0.30000000000000004,2698561.5099246083,0.6001845491340494,0.963594076647393,10105
6031,11000.0,50.0,10.0,0.0,2521490.2815724295,0.6010068177924286,0.9484932640899838,11195
6032,11000.0,50.0,8.0,0.0,2895024.3864571494,0.6080314668333883,0.9458111280034086,11434
6033,11000.0,50.0,8.0,0.30000000000000004,2039616.8510880806,0.600132751572345,0.9688881322238747,11692
6034,11000.0,50.0,14.0,0.0,2681641.9040988283,0.6015392543280091,0.94721802371804,10266
6035,11000.0,50.0,7.0,0.30000000000000004,2152885.893052546,0.6001151443378903,0.9679874366523444,11847
6036,11000.0,50.0,12.0,0.30000000000000004,2974663.9165611356,0.6001572839132635,0.9654900174819868,10606
6037,11000.0,45.0,9.0,0.4,2815620.282345333,0.6001147119194334,0.968289638581829,11654
6038,11000.0,50.0,10.0,0.30000000000000004,3062575.8523846995,0.6001717846104639,0.9665380855598608,11079
6039,11000.0,50.0,8.0,0.0,2443395.466458602,0.6046374881328326,0.941635563885003,11844
6040,11000.0,50.0,13.0,0.30000000000000004,2207077.81838853,0.6001693589237257,0.9670078997850782,10350
6041,11000.0,50.0,11.0,0.30000000000000004,2487550.400841812,0.60013156180673,0.965433424352468,10651
6042,11000.0,50.0,7.0,0.0,2628604.3959159576,0.6152371441669628,0.9492614810552479,12084
6043,11000.0,50.0,9.0,0.30000000000000004,2245794.18786087,0.6001628182212617,0.9680915625561691,11105
6044,11000.0,50.0,4.0,0.0,2823223.901720771,0.6031879894118145,0.9448109481729728,13464
6045,11000.0,50.0,15.0,0.0,2808358.674089101,0.600124678962416,0.9439910934345058,10187
6046,11000.0,50.0,8.0,0.0,2252815.982136891,0.6229551565311648,0.9501058517304427,11854
6047,11000.0,50.0,4.0,0.0,1915107.9868456123,0.6166565057237116,0.9439171706213896,13734
6048,11000.0,50.0,8.0,0.6000000000000001,2319085.654597194,0.600025799963485,0.9854024915323085,11244
6049,11000.0,50.0,15.0,0.30000000000000004,2791029.078810285,0.600163463530442,0.9648239757537441,10101
6050,11000.0,50.0,8.0,0.0,2026876.637018823,0.6126560117163704,0.9406768600831055,12114
6051,11000.0,50.0,4.0,0.0,2342111.392801509,0.6177347754121978,0.9432511078645024,13834
6052,10000.0,50.0,5.0,0.0,2496559.5172715806,0.6190525176867615,0.9427886273896674,12744
6053,11000.0,50.0,11.0,0.0,1975412.130022829,0.6102597731974363,0.9487831429692813,10404
6054,11000.0,50.0,9.0,0.0,2624436.8839489836,0.6005548859920362,0.9424980418431491,11214
6055,11000.0,50.0,6.0,0.0,2684314.0484219138,0.6023021192357143,0.9399182441077799,12314
6056,11000.0,50.0,6.0,0.0,2218839.45062714,0.6080324347383478,0.9519095245585149,12204
6057,11000.0,45.0,7.0,0.0,2287941.764320737,0.60291360678263,0.941437478190528,12654
6058,11000.0,50.0,7.0,0.0,2196749.9826085176,0.6133376314900842,0.9432434660873837,12024
6059,11000.0,50.0,6.0,0.4,2557456.631777621,0.6000930614753545,0.9733776943723628,12164
6060,11000.0,50.0,6.0,0.0,2950245.122211014,0.6041766221823439,0.94756767928176,12204
6061,12000.0,50.0,14.0,0.8,2898509.613402238,0.6001843526786019,0.9978472783211471,10196
6062,11000.0,50.0,13.0,0.0,2893269.877472226,0.6014153490076134,0.9463969466836671,10438
6063,11000.0,50.0,3.0,0.0,1909049.8493141693,0.6033005752411107,0.9464214955089162,14094
6064,11000.0,50.0,7.0,0.30000000000000004,2487352.674655294,0.600104727149791,0.9686065326740112,12081
6065,11000.0,50.0,8.0,0.0,1990097.606809295,0.6096264799131781,0.9441702468937663,11664
6066,11000.0,50.0,13.0,0.30000000000000004,3043764.2910640193,0.6001486818574413,0.9646415858604911,10280
6067,11000.0,50.0,4.0,0.0,2521740.1304949336,0.6065392413120092,0.9451994407241942,13734
6068,11000.0,50.0,7.0,0.0,2709448.834681339,0.6007624044674706,0.9468856296050593,12204
6069,11000.0,50.0,10.0,0.30000000000000004,2976443.604029116,0.6001662168663678,0.9671032542944488,10859
6070,11000.0,50.0,6.0,0.0,2168538.4152286258,0.6121923766832436,0.950989543568907,12284
6071,11000.0,50.0,12.0,0.0,2121041.2996978033,0.6101262289965863,0.9459651158953258,10134
6072,11000.0,50.0,11.0,0.0,2650601.3638447197,0.6009714917620022,0.9490682629910855,10854
6073,11000.0,50.0,10.0,0.0,2077016.143709937,0.6031892729410352,0.9461243123581479,10764
6074,11000.0,50.0,12.0,0.30000000000000004,2622795.2663941747,0.6001375726514713,0.9654529525649913,10439
6075,11000.0,50.0,12.0,0.30000000000000004,3090244.5992719997,0.6001906837911735,0.9657954663461764,10438
6076,11000.0,50.0,4.0,0.0,1902844.2436987874,0.6046129594580005,0.9439405870426346,13574
6077,11000.0,50.0,12.0,0.30000000000000004,2111727.5087087783,0.6001704494369684,0.9664352439524339,10519
6078,11000.0,50.0,8.0,0.0,2196838.432984491,0.6061908276669559,0.9392945639280986,11424
6079,11000.0,50.0,11.0,0.30000000000000004,2314131.9498617267,0.6001703834963441,0.9675130031772313,10601
6080,11000.0,50.0,11.0,0.0,2301979.2530776523,0.611788193204962,0.9468594603760199,10414
6081,11000.0,50.0,7.0,0.0,2821602.8057985255,0.6128727619623885,0.9449947988134325,11754
6082,11000.0,50.0,15.0,0.0,2203966.3154964717,0.6002959220288283,0.9468180092337647,10182
6083,11000.0,50.0,7.0,0.5,2832705.881072645,0.6002383637789215,0.9801896441349277,11794
6084,11000.0,50.0,9.0,0.0,2125491.2559978385,0.6143900288946382,0.944984067054763,11394
6085,11000.0,50.0,12.0,0.30000000000000004,2610904.95426365,0.6001616350910137,0.9652549159446304,10439
6086,11000.0,50.0,6.0,0.0,2766324.46743178,0.6009093667960104,0.9396214496959788,12564
6087,11000.0,50.0,4.0,0.0,2274634.0182385026,0.6119333001530061,0.9463879844157637,13104
6088,11000.0,50.0,3.0,0.0,2060748.4180685983,0.6136125691128946,0.9442316867091037,14244
6089,11000.0,50.0,15.0,0.30000000000000004,2696831.0284739495,0.6002139058194726,0.9647641409393841,10101
6090,11000.0,50.0,8.0,0.0,2336554.500218096,0.6042843767049603,0.9445397351393681,11484
6091,11000.0,50.0,3.0,0.0,2105137.3220193926,0.6085197432590521,0.9461198567452217,14244
6092,11000.0,50.0,10.0,0.30000000000000004,2808596.10962674,0.6001625010116094,0.9652997593380581,10947
6093,11000.0,50.0,8.0,0.0,2331732.873571076,0.6110859337604633,0.9413693280297625,11574
6094,11000.0,50.0,10.0,0.0,2548823.52997199,0.6130157752641793,0.9437951890046594,10844
6095,11000.0,50.0,11.0,0.30000000000000004,2228562.878693542,0.6001651079657602,0.9668595362473199,10603
6096,11000.0,50.0,12.0,0.0,2453172.4805029635,0.6025423741318459,0.9437756977687323,10044
6097,11000.0,50.0,7.0,0.0,2177145.212421592,0.6069410829503589,0.9404369896836428,12084
6098,11000.0,50.0,4.0,0.1,2256820.7169927796,0.6000052301549086,0.9513448045062386,12824
6099,11000.0,50.0,7.0,0.0,2699141.4865959943,0.6006007814554846,0.9474144880663642,12024
6100,11000.0,50.0,9.0,0.30000000000000004,2224086.9908876284,0.6001407750157006,0.9683651540005056,11106
6101,11000.0,50.0,15.0,0.30000000000000004,2616852.990082096,0.600160595093828,0.9647553115769794,10098
6102,11000.0,50.0,7.0,0.0,2116173.7436446915,0.6095190603814455,0.9480001374724454,12204
6103,11000.0,50.0,13.0,0.30000000000000004,3049847.167338767,0.600162224601797,0.9660683810845476,10353
6104,11000.0,50.0,9.0,0.0,2556188.7448073565,0.6124023483960772,0.9457299496600454,11124
6105,11000.0,50.0,10.0,0.0,2735565.547702179,0.6222784113269063,0.9449619147593449,11124
6106,11000.0,45.0,7.0,0.6000000000000001,2928748.6070036674,0.6001869837684088,0.9823029983896255,12774
6107,11000.0,50.0,14.0,0.30000000000000004,2359407.9859974375,0.6001607388758361,0.9651212472781414,10186
6108,11000.0,50.0,8.0,0.0,2548909.374281072,0.6192947481524151,0.9388761564357602,12204
6109,11000.0,45.0,7.0,0.0,2826063.929953889,0.6011264353590802,0.9405171947320439,12984
6110,11000.0,50.0,7.0,0.0,2850972.30783597,0.6024952466779085,0.9483308583686794,12204
6111,11000.0,50.0,14.0,0.30000000000000004,2081403.6272685784,0.600194972401924,0.967194770665506,10180
6112,11000.0,50.0,9.0,0.0,2118440.7448188737,0.6122737237566422,0.9479516941987713,11034
6113,11000.0,50.0,10.0,0.30000000000000004,2063316.7524979524,0.6001379003943721,0.9676821160434839,11106
6114,11000.0,50.0,7.0,0.0,2813559.1908606924,0.6105207421649479,0.9467119378741443,11754
6115,11000.0,50.0,10.0,0.2,2553146.6910016024,0.6000866012698381,0.9609235644068577,11259
6116,11000.0,50.0,6.0,0.0,2216956.536828218,0.6009764772276425,0.9508741959656032,12204
6117,11000.0,50.0,14.0,0.30000000000000004,3137855.07712719,0.6002269430303014,0.9631325850573494,10191
6118,11000.0,50.0,6.0,0.0,2912422.943654282,0.61232469946087,0.9491168994439142,12314
6119,11000.0,50.0,4.0,0.0,2835723.4888929883,0.6145332978472218,0.944640287404263,13284
6120,11000.0,50.0,7.0,0.0,2364715.506655349,0.6013937749457579,0.9486158852250574,11414
6121,11000.0,50.0,11.0,0.0,2716897.006203207,0.6011817128321966,0.9488496775594546,10855
6122,11000.0,50.0,9.0,0.0,1987629.4876658292,0.6176952228754787,0.9404753208761063,11484
6123,11000.0,45.0,8.0,0.4,2760883.1294010933,0.6001285041337613,0.9731723616908357,12164
6124,11000.0,50.0,12.0,0.0,3149304.673173081,0.6010321159314898,0.9464255825812115,10606
6125,11000.0,50.0,8.0,0.2,2674894.9787204396,0.6000579990644175,0.9597247211013739,11024
6126,11000.0,50.0,5.0,0.0,2752663.9410738405,0.6047286624912297,0.9420837477602926,13464
6127,11000.0,50.0,9.0,0.30000000000000004,2364812.572416252,0.6000401243652809,0.968371490072987,11183
6128,11000.0,45.0,8.0,0.5,2177003.8259588024,0.600115799197311,0.9784532625060725,12154
6129,11000.0,50.0,10.0,0.30000000000000004,3180149.3934448175,0.6001201790611344,0.9651183445997918,10862
6130,11000.0,50.0,11.0,0.0,2165153.763948758,0.6124386389344105,0.9413243409416203,10404
6131,11000.0,50.0,8.0,0.30000000000000004,2392998.6813466293,0.6001089834346442,0.9686198989785767,11274
6132,11000.0,50.0,6.0,0.0,2677496.1539766993,0.603766899390197,0.9512775080403404,12084
6133,11000.0,50.0,15.0,0.30000000000000004,2604905.6463098424,0.6001517841606636,0.9659042960170273,10098
6134,11000.0,50.0,9.0,0.0,2211442.329535878,0.6012541855072802,0.9467088896544954,11214
6135,11000.0,50.0,15.0,0.30000000000000004,2314504.00079183,0.6001676193466867,0.9652741701240828,10098
6136,11000.0,50.0,11.0,0.30000000000000004,2217066.1466683005,0.6001487298808592,0.9678176929479365,10768
6137,11000.0,45.0,9.0,0.0,2828567.5912157674,0.6010666242734408,0.9446066586333599,11774
6138,11000.0,50.0,9.0,0.30000000000000004,2557189.006716932,0.6001216887661194,0.967857326243394,11274
6139,11000.0,50.0,10.0,0.30000000000000004,3036530.39107926,0.6001379230322839,0.967092981231883,11106
6140,11000.0,50.0,11.0,0.0,2158130.2370052235,0.6000685701116009,0.9441238744095923,10314
6141,11000.0,50.0,7.0,0.0,2014559.3127228306,0.6165871804904312,0.943775505124249,11914
6142,11000.0,50.0,10.0,0.30000000000000004,2028567.4944323292,0.6001484012715215,0.967898132554228,10936
6143,11000.0,50.0,10.0,0.30000000000000004,2289888.1111927405,0.6001239735591919,0.966993531517793,11026
6144,11000.0,50.0,12.0,0.30000000000000004,2555997.793129273,0.6001517492676349,0.9648439001957744,10486
6145,11000.0,50.0,8.0,0.0,2487618.1022741133,0.6009988821707598,0.9465614628425592,11484
6146,11000.0,50.0,9.0,0.30000000000000004,3007061.8768236185,0.6001563367617442,0.9672547282988238,11110
6147,11000.0,50.0,9.0,0.30000000000000004,2187927.8343755347,0.6001617279598862,0.9671196284822844,11277
6148,11000.0,50.0,7.0,0.0,2289071.3504399788,0.6105827751448613,0.9501584656586994,11614
